Date,AAPL,AMZN,GOOGL,MSFT,TSLA
5/21/2020,-0.007455678,-0.02049693,-0.00171027,-0.012011203,0.014762845
5/22/2020,0.006438529,-0.004029821,0.004613447,0.000436123,-0.012953078
5/26/2020,-0.006773375,-0.006163614,0.005752845,-0.010571341,0.002436044
5/27/2020,0.004356779,-0.004736042,-0.000766988,0.001321597,0.001660845
5/28/2020,0.000440213,-0.003854152,-0.001436472,-0.002255027,-0.017580382
5/29/2020,-0.000974137,0.017187951,0.010774119,0.010198283,0.036224403
6/1/2020,0.012298073,0.011738616,0.000941648,-0.002291679,0.075568831
6/2/2020,0.004629327,0.000554396,0.005185128,0.01137642,-0.018416629
6/3/2020,0.005505246,0.002422733,-0.002121743,0.002433711,0.001588044
6/4/2020,-0.00861219,-0.007182048,-0.017335316,-0.013163611,-0.021042854
6/5/2020,0.028480793,0.009103493,0.018185689,0.02339836,0.024618806
6/8/2020,0.005912709,0.016536459,0.005569364,0.006196435,0.072556068
6/9/2020,0.031577999,0.030427139,0.002789818,0.007644841,-0.009737634
6/10/2020,0.025727426,0.017913293,0.008690933,0.037091571,0.089702057
6/11/2020,-0.048010541,-0.0338023,-0.042875434,-0.053698309,-0.050934105
6/12/2020,0.008633639,-0.005058743,0.007860907,0.007891865,-0.038608633
6/15/2020,0.012366884,0.010868309,0.005534631,0.006391669,0.059468763
6/16/2020,0.02650259,0.016554731,0.018110183,0.024505348,-0.008850491
6/17/2020,-0.001391953,0.009830663,0.004196182,0.003461054,0.009835722
6/18/2020,0.000398293,0.004922485,-0.01268105,0.010708648,0.012270734
6/19/2020,-0.005714628,0.007923936,-0.006610342,-0.005959579,-0.003047852
6/22/2020,0.026164102,0.014508287,0.018264173,0.027773386,-0.006574093
6/23/2020,0.021344692,0.018641698,0.0091822,0.006680763,0.00750256
6/24/2020,-0.017652278,-0.010855868,-0.021366389,-0.020157364,-0.040857298
6/25/2020,0.013275717,0.007380066,0.005863057,0.012636462,0.026154012
6/26/2020,-0.030725783,-0.022402763,-0.054513965,-0.020016044,-0.026613159
6/29/2020,0.023046738,-0.004638148,0.025415789,0.010747063,0.051691108
6/30/2020,0.008347309,0.029264486,0.014944333,0.025549439,0.069807315
7/1/2020,-0.001891126,0.043453386,0.016889382,0.005847577,0.036876807
7/2/2020,0,0.004029609,0.019368976,0.007620729,0.079517341
7/6/2020,0.026750184,0.057689552,0.020218819,0.021526193,0.134793937
7/7/2020,-0.003103092,-0.018619372,-0.006488301,-0.011627845,0.013327689
7/8/2020,0.023289953,0.026995584,0.009181666,0.021992937,-0.0172535
7/9/2020,0.004300696,0.032949191,0.010016047,0.007000785,0.020792456
7/10/2020,0.001748923,0.005457749,0.013399816,-0.003032833,0.107847765
7/13/2020,-0.00461311,-0.030000019,-0.017400524,-0.030888705,-0.030809585
7/14/2020,0.01654851,-0.006443299,0.005706503,0.00618134,0.013185863
7/15/2020,0.00687746,-0.024361221,-0.002616888,-0.001487866,0.019257581
7/16/2020,-0.01230494,-0.002981196,-0.001292049,-0.019803884,-0.029346504
7/17/2020,-0.002020191,-0.012643753,0.001273917,-0.00509992,0.000133305
7/20/2020,0.021073796,0.0792952,0.030978747,0.042981012,0.094720288
7/21/2020,-0.013801712,-0.0183149,-0.005064551,-0.013468778,-0.045429074
7/22/2020,0.002809264,-0.01222963,0.005739576,0.014371074,0.015283477
7/23/2020,-0.045516385,-0.036568799,-0.03073785,-0.043494641,-0.049776153
7/24/2020,-0.002477278,0.007486874,-0.005630464,-0.006122105,-0.063493394
7/27/2020,0.023700199,0.015387649,0.014069615,0.012667622,0.086520806
7/28/2020,-0.016427372,-0.017962781,-0.016855866,-0.008977077,-0.040991123
7/29/2020,0.019168359,0.011065474,0.0132078,0.010097693,0.015320072
7/30/2020,0.012100069,0.00604903,0.009753772,-0.000783908,-0.007751257
7/31/2020,0.104688576,0.036960822,-0.032774963,0.005443816,-0.038138048
8/3/2020,0.025197474,-0.016680966,-0.003487982,0.056241233,0.037909893
8/4/2020,0.006678336,0.008657119,-0.006379906,-0.015008774,0.001346781
8/5/2020,0.003624658,0.021090646,0.003929922,-0.001640939,-0.001331501
8/6/2020,0.034889262,0.00623086,0.017483529,0.016013883,0.003070674
8/7/2020,-0.022735743,-0.017841854,-0.004372218,-0.017887726,-0.024751945
8/10/2020,0.014534574,-0.006093187,-0.001034272,-0.019907762,-0.023500915
8/11/2020,-0.029739765,-0.021437993,-0.010876491,-0.023385365,-0.031144061
8/12/2020,0.033234392,0.02647805,0.018033986,0.028567315,0.131236395
8/13/2020,0.017697545,-0.000385832,0.006243112,-0.0023426,0.04260465
8/14/2020,-0.000891125,-0.004112558,-0.007925105,0.000958521,0.018328197
8/17/2020,-0.002610928,0.010924312,0.007716019,0.006605838,0.112030582
8/18/2020,0.008332712,0.04087467,0.026077645,0.005754384,0.028028374
8/19/2020,0.001254749,-0.015701146,-0.007179714,-0.006066924,-0.004536059
8/20/2020,0.022189614,0.011314271,0.02048422,0.023271452,0.065636437
8/21/2020,0.051532499,-0.003836435,-0.000431412,-0.007270113,0.024052927
8/24/2020,0.011960241,0.006923018,0.006080257,0.003145257,-0.017453806
8/25/2020,-0.008203831,0.01180055,0.013058849,0.013009569,0.004537751
8/26/2020,0.013599049,0.028495561,0.023837807,0.021619396,0.064166192
8/27/2020,-0.011954276,-0.012159152,-0.009494373,0.024553612,0.039746079
8/28/2020,-0.001619943,0.00052939,0.006699081,0.010283255,-0.011323299
8/31/2020,0.033912319,0.014451219,-0.006038423,-0.014765665,0.125689055
9/1/2020,0.039832359,0.013955476,0.015679187,0.007715117,-0.046696908
9/2/2020,-0.020718454,0.009239471,0.037647876,0.019272386,-0.058267565
9/3/2020,-0.080060659,-0.046284109,-0.051170729,-0.061946823,-0.090238492
9/4/2020,0.000661795,-0.021787359,-0.0296408,-0.014035971,0.027813247
9/8/2020,-0.067294865,-0.04394436,-0.036434123,-0.054095561,-0.210628243
9/9/2020,0.039886272,0.037706624,0.015509408,0.042583345,0.109233494
9/10/2020,-0.032645694,-0.028605451,-0.013689234,-0.028018217,0.013814583
9/11/2020,-0.01312879,-0.018547317,-0.006742723,-0.006524835,0.003716263
9/14/2020,0.0299998,-0.004251985,-0.004571948,0.00676373,0.125831771
9/15/2020,0.001560562,0.017132004,0.017424014,0.016406157,0.071826851
9/16/2020,-0.029513756,-0.024723344,-0.015001965,-0.017865577,-0.017787298
9/17/2020,-0.015963489,-0.022536668,-0.016566579,-0.010436591,-0.041493125
9/18/2020,-0.031720256,-0.017887909,-0.024175582,-0.012419382,0.044210418
9/21/2020,0.030325767,0.001881613,-0.01443727,0.010729213,0.016374512
9/22/2020,0.015715801,0.05692336,0.020753061,0.024094122,-0.055986947
9/23/2020,-0.041946091,-0.041268892,-0.034545371,-0.032928633,-0.103410907
9/24/2020,0.010268867,0.006643682,0.009557506,0.012961833,0.019534146
9/25/2020,0.037516077,0.024948743,0.011385623,0.022786857,0.050413851
9/28/2020,0.023869011,0.025498116,0.013619826,0.007795027,0.034025594
9/29/2020,-0.007567811,-0.009190127,0.005045716,-0.010408735,-0.005056919
9/30/2020,0.015075675,0.001224146,-0.000286495,0.014812429,0.02371912
10/1/2020,0.00846231,0.023034752,0.015215686,0.010126883,0.044637749
10/2/2020,-0.032280375,-0.029882738,-0.021708542,-0.029511281,-0.073790692
10/5/2020,0.030791275,0.023744043,0.018707201,0.02032097,0.025512532
10/6/2020,-0.02866981,-0.031020289,-0.021452414,-0.021247127,-0.027485394
10/7/2020,0.016967354,0.030881037,0.005596062,0.019037341,0.027344297
10/8/2020,-0.000956001,-0.00160844,0.016646788,0.003574168,0.001457783
10/9/2020,0.017395841,0.030120249,0.018214678,0.024836121,0.018970775
10/12/2020,0.063520657,0.047549907,0.035843578,0.025902456,0.019124395
10/13/2020,-0.026527292,0.000203336,0.001585011,0.006594475,0.009834933
10/14/2020,0.000743199,-0.023208081,-0.002316468,-0.008974406,0.032799718
10/15/2020,-0.003960743,-0.007450143,-0.005097534,-0.005433246,-0.026923907
10/16/2020,-0.014000597,-0.019750481,0.007862524,0,-0.02051768
10/19/2020,-0.025541947,-0.020013957,-0.024079919,-0.024765413,-0.020106014
10/20/2020,0.01319221,0.003055554,0.013810966,0.002007038,-0.020634588
10/21/2020,-0.005446394,-0.009968887,0.022506822,0.000699065,0.001659033
10/22/2020,-0.009583367,-0.002681286,0.013032822,0.000418848,0.007453065
10/23/2020,-0.006133977,0.008814972,0.016381831,0.006235774,-0.012118552
10/26/2020,8.70E-05,0.000823891,-0.029816648,-0.028441953,-0.0008321
10/27/2020,0.013472269,0.024723687,0.009209248,0.015089472,0.01046916
10/28/2020,-0.046312182,-0.03759507,-0.055088724,-0.04956626,-0.043938975
10/29/2020,0.037050469,0.015249236,0.030500666,0.010065063,0.011846701
10/30/2020,-0.056018054,-0.054456455,0.038043953,-0.010990383,-0.055473052
11/2/2020,-0.000826835,-0.010430948,0.005080195,-0.000691632,0.032135827
11/3/2020,0.015353689,0.014621517,0.01313767,0.020263912,0.058400617
11/4/2020,0.040836552,0.063229663,0.060881458,0.048248996,-0.006888485
11/5/2020,0.035493805,0.024941734,0.009536727,0.03188666,0.040643301
11/6/2020,-0.001136199,-0.003199936,-0.001571399,0.001925871,-0.018580656
11/9/2020,-0.019968039,-0.050622554,0.00096013,-0.023824327,-0.020211658
11/10/2020,-0.003008835,-0.034582946,-0.013455044,-0.033792976,-0.025874743
11/11/2020,0.03035246,0.033729593,0.005472791,0.026254789,0.01649772
11/12/2020,-0.002343131,-0.008640935,-0.002523954,-0.00512592,-0.012873746
11/13/2020,0.000419385,0.005957652,0.016892125,0.004966671,-0.007917146
11/16/2020,0.008720576,0.000719045,0.000998743,0.003325577,-0.001003718
11/17/2020,-0.007564651,0.001469221,-0.006972868,-0.012751512,0.082138793
11/18/2020,-0.011391282,-0.009631208,-0.011931976,-0.013183718,0.101967759
11/19/2020,0.005168539,0.003722495,0.010300825,0.006348364,0.025953518
11/20/2020,-0.01095765,-0.005652814,-0.012618268,-0.009556716,-0.019348255
11/23/2020,-0.029742761,-0.000325912,-0.005079451,-0.001330821,0.065848275
11/24/2020,0.011594449,0.006348492,0.021035486,0.017847758,0.064252179
11/25/2020,0.00746696,0.021490891,0.000130395,4.69E-05,0.033526586
11/27/2020,0.004826479,0.003224444,0.012975215,0.006358926,0.020487796
11/30/2020,0.021099597,-0.008543726,-0.018253936,-0.005389451,-0.03100244
12/1/2020,0.030827175,0.016426593,0.023347101,0.009996792,0.030232565
12/2/2020,0.00293368,-0.00513962,0.016492479,-0.003885435,-0.027258999
12/3/2020,-0.001137584,-0.005244192,-0.001715129,-0.005246523,0.043177071
12/4/2020,-0.005612468,-0.007578328,0.001053984,0.0005599,0.00953853
12/7/2020,0.012269773,-0.001448209,-0.003690163,-0.000326413,0.071314133
12/8/2020,0.005091099,0.006108348,-0.00313713,0.008026591,0.012652698
12/9/2020,-0.020903811,-0.02300385,-0.018477972,-0.019490026,-0.069859043
12/10/2020,0.011988984,-0.000873096,-0.005742966,-0.006043308,0.037370958
12/11/2020,-0.006734786,0.004813852,0.004045081,0.013015399,-0.027237767
12/14/2020,-0.005146829,0.013011702,-0.012700258,0.004407786,0.048918853
12/15/2020,0.050090549,0.002581597,0.005033594,-0.000326806,-0.010284032
12/16/2020,-0.000547504,0.023961224,-0.002208913,0.024050723,-0.01654954
12/17/2020,0.006963706,-0.001505747,-0.009492519,0.000638615,0.053197819
12/18/2020,-0.015850993,-0.010639394,-0.008210038,-0.003782831,0.059612779
12/21/2020,0.012395345,0.001414905,0.004831367,0.018298969,-0.064949682
12/22/2020,0.02846456,0.000106035,-0.008267292,0.006065206,-0.014649269
12/23/2020,-0.006976204,-0.006627122,0.004656379,-0.013039469,0.008807772
12/24/2020,0.007712292,-0.003949416,0.003431409,0.007827328,0.024443495
12/28/2020,0.035765896,0.035071133,0.022950309,0.00992165,0.002901307
12/29/2020,-0.013314743,0.011583625,-0.009132023,-0.003600685,0.003465524
12/30/2020,-0.00852696,-0.010882061,-0.012237132,-0.011019353,0.043228866
12/31/2020,-0.00770259,-0.008801371,0.009440061,0.003338038,0.015673981
1/4/2021,-0.024719115,-0.021584741,-0.015125946,-0.021266013,0.034151972
1/5/2021,0.012363567,0.010004358,0.008064255,0.000964627,0.007317369
1/6/2021,-0.033661484,-0.024896614,-0.009867541,-0.025929417,0.028390302
1/7/2021,0.034123247,0.007577128,0.029868616,0.028457101,0.079446564
1/8/2021,0.008631372,0.006495514,0.0132388,0.006092755,0.078402995
1/11/2021,-0.023248986,-0.021519462,-0.023105636,-0.009698372,-0.078214117
1/12/2021,-0.001395556,0.002125797,-0.010738571,-0.011770914,0.047152948
1/13/2021,0.016226789,0.014438407,0.005652043,0.00656027,0.005850951
1/14/2021,-0.015127047,-0.012135545,-0.00934629,-0.015346086,-0.011013523
1/15/2021,-0.01373061,-0.0074246,-0.001906359,-0.001736908,-0.022295854
1/19/2021,0.005427124,0.005318518,0.032906534,0.017822779,0.022259629
1/20/2021,0.032856143,0.045700485,0.053573384,0.036499615,0.006985998
1/21/2021,0.036658235,0.013363422,0.002170172,0.00280817,-0.006420156
1/22/2021,0.016073834,-0.004463313,0.004463553,0.004355969,0.001952643
1/25/2021,0.02768371,0.000537635,0.000908839,0.015844325,0.040347806
1/26/2021,0.001679287,0.009754137,0.007216353,0.012198958,0.002599919
1/27/2021,-0.0076838,-0.028125812,-0.046652152,0.002453511,-0.021436085
1/28/2021,-0.034985048,0.001559119,0.018835159,0.025890774,-0.03324624
1/29/2021,-0.037420737,-0.009704655,-0.013943461,-0.029171585,-0.050153735
2/1/2021,0.016520081,0.042629903,0.035959062,0.033152212,0.058321673
2/2/2021,0.00633654,0.011104215,0.013760729,-0.000584068,0.039270727
2/3/2021,-0.007777849,-0.019961566,0.072825036,0.014571231,-0.020738065
2/4/2021,0.025757203,0.005575845,-0.002549978,-0.004074023,-0.00549912
2/5/2021,-0.003097949,0.006349415,0.017140326,0.000785235,0.00263535
2/8/2021,0.001096839,-0.008713781,-0.002063247,0.00111451,0.013130297
2/9/2021,-0.006573594,-0.005398853,-0.004379987,0.005361781,-0.016168322
2/10/2021,-0.004558178,-0.005573405,0.0053436,-0.003897172,-0.052550944
2/11/2021,-0.001920695,-0.007439274,0.001087903,0.006877404,0.00849879
2/12/2021,0.001776111,0.004775969,0.003006565,0.0020451,0.005494901
2/16/2021,-0.016104096,-0.002672619,0.007479673,-0.005265512,-0.024383661
2/17/2021,-0.017643832,0.012141589,0.00375238,0.004359442,0.002423867
2/18/2021,-0.008636394,0.005920814,-0.006046428,-0.001678878,-0.013493691
2/19/2021,0.00123345,-0.023535056,-0.00807298,-0.011567355,-0.007721834
2/22/2021,-0.029799032,-0.02128061,-0.016540459,-0.026808081,-0.085498459
2/23/2021,-0.001111242,0.00432606,0.002852512,-0.005287738,-0.021917429
2/24/2021,-0.004052096,-0.010946969,0.011499396,0.005487293,0.061788073
2/25/2021,-0.034782543,-0.032400387,-0.032565441,-0.023705135,-0.080590825
2/26/2021,0.002231514,0.011700388,0.002956554,0.014804313,-0.009850152
3/1/2021,0.053851234,0.017203798,0.023616267,0.019622702,0.063552911
3/2/2021,-0.020893675,-0.016404262,-0.002502799,-0.012956662,-0.044527636
3/3/2021,-0.02445637,-0.028931705,-0.025706337,-0.026980886,-0.048423758
3/4/2021,-0.015812045,-0.009128158,0.011196259,-0.003647171,-0.048622182
3/5/2021,0.010738369,0.007687482,0.031043246,0.021479195,-0.037799314
3/8/2021,-0.041673432,-0.016167464,-0.042711966,-0.018178113,-0.058449673
3/9/2021,0.0406496,0.037568374,0.016368617,0.028101672,0.196412076
3/10/2021,-0.009166572,-0.001701017,-0.002043644,-0.005817398,-0.008195069
3/11/2021,0.016502695,0.01829843,0.031603049,0.020265062,0.047211342
3/12/2021,-0.007625508,-0.007740273,-0.02406049,-0.005819709,-0.008390502
3/15/2021,0.024456869,-0.002527944,0.002165894,-0.003987103,0.020483461
3/16/2021,0.012742873,0.00330341,0.014334774,0.01235051,-0.043873772
3/17/2021,-0.00645068,0.014188849,-0.000801401,-0.0028188,0.036830743
3/18/2021,-0.033904987,-0.034358784,-0.02923798,-0.026661993,-0.069320728
3/19/2021,-0.004480322,0.01551191,0.002780233,-0.001603764,0.002618005
3/22/2021,0.028335693,0.011678212,0.001840305,0.024484525,0.02310383
3/23/2021,-0.006888599,0.008560288,0.005239393,0.006737488,-0.011701465
3/24/2021,-0.019993618,-0.016073304,-0.00431077,-0.008923265,-0.048160587
3/25/2021,0.004163559,-0.013219634,-3.44E-05,-0.0132507,0.016056627
3/26/2021,0.005141298,0.001894112,-0.003803117,0.017818797,-0.033854382
3/29/2021,0.001485063,0.007765307,0.010401124,-0.005243554,-0.011992667
3/30/2021,-0.012274315,-0.006645598,0.000332471,-0.014410981,0.039801079
3/31/2021,0.018765508,0.012696006,0.007842845,0.016907626,0.050832206
4/1/2021,0.006958785,0.021628454,0.032610455,0.02790856,-0.009252456
4/5/2021,0.023577089,0.020794046,0.041872934,0.027728366,0.044276591
4/6/2021,0.002462291,-0.00090189,-0.00437143,-0.004858028,0.000824776
4/7/2021,0.01339042,0.017237337,0.013475283,0.008230464,-0.029857428
4/8/2021,0.019233818,0.006071243,0.005091379,0.013405293,0.019121596
4/9/2021,0.020251745,0.022095622,0.008993799,0.010266673,-0.009915156
4/12/2021,-0.013233149,0.002132122,-0.011472328,0.000234566,0.036867412
4/13/2021,0.024306629,0.006098748,0.004370395,0.010081538,0.085956904
4/14/2021,-0.017853126,-0.019705918,-0.005553546,-0.011219278,-0.039471667
4/15/2021,0.018707929,0.01382841,0.01933175,0.015298249,0.009040931
4/16/2021,-0.002528137,0.006022342,-0.001093858,0.004778342,0.001258703
4/19/2021,0.005068388,-0.00806901,0.00307078,-0.007670392,-0.033996585
4/20/2021,-0.012829679,-0.011067567,-0.004694768,-0.001855136,0.006101017
4/21/2021,0.002929626,0.00819567,-0.000289605,0.008982898,0.034951793
4/22/2021,-0.011685094,-0.015758396,-0.011337161,-0.013085877,-0.032830697
4/23/2021,0.018038308,0.00962219,0.021047452,0.015476077,0.013491908
4/26/2021,0.002977997,0.02038978,0.004347973,0.001531792,0.012064715
4/27/2021,-0.002449585,0.002472918,-0.008203599,0.001605629,-0.045326479
4/28/2021,-0.006027266,0.012017787,0.029707893,-0.028285622,-0.014672094
4/29/2021,-0.000748594,0.003703935,0.014293693,-0.008053131,-0.025057552
4/30/2021,-0.015133099,-0.001120636,-0.016407753,-0.001306987,0.04791724
5/3/2021,0.00821515,-0.023340171,-0.004427401,-0.001268845,-0.034590633
5/4/2021,-0.035385429,-0.022034541,-0.01547105,-0.016159596,-0.016498741
5/5/2021,0.001955546,-0.012479433,0.003441817,-0.005327083,-0.003948959
5/6/2021,0.012802545,0.010955402,0.009754732,0.013226671,-0.011029339
5/7/2021,0.005327152,-0.004464058,0.006237885,0.010931745,0.013307461
5/10/2021,-0.025804464,-0.030720526,-0.025587452,-0.020914174,-0.064443731
5/11/2021,-0.007410292,0.010474817,-0.009464493,-0.003843391,-0.018822279
5/12/2021,-0.024938484,-0.022323797,-0.030752323,-0.029362689,-0.044248213
5/13/2021,0.017919888,0.003023544,0.01308484,0.016861899,-0.030853204
5/14/2021,0.019844549,0.019430851,0.022135019,0.021067306,0.031573033
5/17/2021,-0.00925848,0.014735154,0.004626181,-0.011968598,-0.021890983
5/18/2021,-0.011245672,-0.011653059,-0.011555816,-0.008565268,0.001802946
5/19/2021,-0.001281546,-0.000148515,0.003991288,0.002474118,-0.024936384
5/20/2021,0.021012069,0.00491371,0.015606448,0.013820412,0.041387128
5/21/2021,-0.014767157,-0.013732854,-0.005557158,-0.005314737,-0.010054917
5/24/2021,0.013314308,0.013084215,0.02916575,0.02288199,0.044002226
5/25/2021,-0.001573559,0.004332851,0.000775032,0.003748239,-0.002885668
5/26/2021,-0.000394133,0.001874756,0.007380993,-0.000913581,0.023879958
5/27/2021,-0.012376749,-0.010734558,-0.007406542,-0.008668312,0.01892984
5/28/2021,-0.005348216,-0.002179429,-0.002467648,0.001484005,-0.008924523
6/1/2021,-0.002648104,-0.001371415,0.010323032,-0.009131659,-0.002111269
