Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-03-16,58.524227142333984,84.4574966430664,53.21022033691406,128.6363525390625,29.67133331298828
2020-03-17,61.0975341796875,90.39199829101562,55.44475173950195,139.2278289794922,28.68000030517578
2020-03-18,59.60186767578125,91.5,54.112266540527344,133.36691284179688,24.08133316040039
2020-03-19,59.14519119262695,94.04650115966795,55.12786865234375,135.5611572265625,28.50933265686035
2020-03-20,55.39033126831055,92.30449676513672,52.97268295288086,130.46966552734375,28.50200080871582
2020-03-23,54.2136116027832,95.1415023803711,52.27445602416992,129.16830444335938,28.952667236328125
2020-03-24,59.652610778808594,97.00499725341795,56.03734970092773,140.9091339111328,33.66666793823242
2020-03-25,59.32398986816406,94.29199981689452,54.629486083984375,139.56028747558594,35.95000076293945
2020-03-26,62.44580841064453,97.77449798583984,57.66935729980469,148.28993225097656,35.21066665649414
2020-03-27,59.86041259765625,95.00499725341795,55.05794525146485,142.20103454589844,34.29066848754883
2020-03-30,61.56869888305664,98.19750213623048,56.84566879272461,152.2035369873047,33.47533416748047
2020-03-31,61.443058013916016,97.48600006103516,57.62125778198242,149.80979919433594,34.93333435058594
2020-04-01,58.210105895996094,95.38500213623048,54.65329360961914,144.4902801513672,32.104000091552734
2020-04-02,59.18143844604492,95.94149780273438,55.3936767578125,147.4824981689453,30.29800033569336
2020-04-03,58.330902099609375,95.32949829101562,54.1871452331543,146.12413024902344,32.000667572021484
2020-04-06,63.419551849365234,99.87950134277344,58.67455673217773,156.9910888671875,34.41600036621094
2020-04-07,62.68500900268555,100.58000183105467,58.643310546875,155.30023193359375,36.36333465576172
2020-04-08,64.2894058227539,102.1500015258789,59.85529708862305,156.8581085205078,36.589332580566406
2020-04-09,64.75334930419922,102.13800048828124,59.83396911621094,156.86758422851562,38.20000076293945
2020-04-13,66.0242919921875,108.44349670410156,60.02439880371094,157.2190399169922,43.39666748046875
2020-04-14,69.35871887207031,114.16600036621094,62.7429313659668,164.99879455566406,47.32600021362305
2020-04-15,68.72565460205078,115.38400268554688,62.34968566894531,163.2699432373047,48.65533447265625
2020-04-16,69.27174377441406,120.40950012207033,62.35612106323242,168.17144775390625,49.68066787719727
2020-04-17,68.3318099975586,118.75,63.42578887939453,169.6532745361328,50.25933456420898
2020-04-20,66.91346740722656,119.68049621582033,62.54060363769531,166.29066467285156,49.75733184814453
2020-04-21,64.84516143798828,116.40599822998048,60.11118316650391,159.4132843017578,45.78133392333984
2020-04-22,66.71290588378906,118.17449951171876,62.40472412109375,164.82781982421875,48.80733489990234
2020-04-23,66.45438385009766,119.97250366210938,63.0374870300293,162.83299255371094,47.04199981689453
2020-04-24,68.37289428710938,120.51100158691406,63.306766510009766,165.8061981201172,48.34333419799805
2020-04-27,68.42121887207031,118.8000030517578,63.02212142944336,165.33119201660156,53.25
2020-04-28,67.3121566772461,115.7040023803711,61.12430953979492,161.30364990234375,51.27466583251953
2020-04-29,69.52301788330078,118.635498046875,66.55889129638672,168.54190063476562,53.367332458496094
2020-04-30,70.98968505859375,123.6999969482422,66.78303527832031,170.2327880859375,52.12533187866211
2020-05-01,69.8467788696289,114.302001953125,65.32608032226562,165.8251953125,46.75466537475586
2020-05-04,70.8350601196289,115.79949951171876,65.602783203125,169.8812713623047,50.74599838256836
2020-05-05,71.89820861816406,115.88999938964844,66.8980941772461,171.7051239013672,51.2140007019043
2020-05-06,72.6399917602539,117.56300354003906,66.72006225585938,173.39593505859375,52.172000885009766
2020-05-07,73.39144897460938,118.38050079345705,67.90277862548828,174.40286254882812,52.00266647338867
2020-05-08,75.1383056640625,118.98049926757812,68.64962768554688,175.4287567138672,54.62799835205078
2020-05-11,76.32064819335938,120.4499969482422,69.60421752929688,177.3855743408203,54.08599853515625
2020-05-12,75.44840240478516,117.84750366210938,68.19538116455078,173.36746215820312,53.96066665649414
2020-05-13,74.53742218017578,118.39600372314452,66.86387634277344,170.74569702148438,52.73066711425781
2020-05-14,74.99533081054688,119.44249725341795,67.286865234375,171.48666381835938,53.55533218383789
2020-05-15,74.55197143554688,120.48899841308594,68.09024047851562,173.98487854003906,53.27799987792969
2020-05-18,76.30850219726562,121.31300354003906,68.6912612915039,175.647216796875,54.242000579833984
2020-05-19,75.8675537109375,122.46649932861328,68.15669250488281,174.43133544921875,53.867332458496094
2020-05-20,77.34304809570312,124.89700317382812,69.88044738769531,176.850830078125,54.37066650390625
2020-05-21,76.76640319824219,122.33699798583984,69.76093292236328,174.7266387939453,55.17333221435547
2020-05-22,77.26066589355469,121.84400177001952,70.08277130126953,174.80284118652344,54.45866775512695
2020-05-26,76.73735046386719,121.09300231933594,70.48594665527344,172.95494079589844,54.5913314819336
2020-05-27,77.0716781616211,120.51950073242188,70.431884765625,173.1835174560547,54.68199920654297
2020-05-28,77.10560607910156,120.05500030517578,70.3307113647461,172.79298400878906,53.72066879272461
2020-05-29,77.0304946899414,122.11849975585938,71.08846282958984,174.55517578125,55.66666793823242
2020-06-01,77.97782135009766,123.552001953125,71.15540313720703,174.1551513671875,59.87333297729492
2020-06-02,78.33880615234375,123.62049865722656,71.52435302734375,176.13641357421875,58.77066802978516
2020-06-03,78.77008056640625,123.91999816894533,71.37259674072266,176.56507873535156,58.86399841308594
2020-06-04,78.0916976928711,123.02999877929688,70.13533020019531,174.2408447265625,57.62533187866211
2020-06-05,80.31581115722656,124.1500015258789,71.4107894897461,178.3177947998047,59.04399871826172
2020-06-08,80.79069519042969,126.2030029296875,71.80850219726562,179.4227294921875,63.32799911499024
2020-06-09,83.34190368652344,130.04299926757812,72.00883483886719,180.7943878173828,62.711334228515625
2020-06-10,85.48607635498047,132.37249755859375,72.63465881347656,187.50033569335935,68.336669921875
2020-06-11,81.38184356689453,127.89800262451172,69.52041625976562,177.431884765625,64.85600280761719
2020-06-12,82.08446502685547,127.2509994506836,70.06690979003906,178.8321533203125,62.35200119018555
2020-06-15,83.09959411621094,128.63400268554688,70.45470428466797,179.97518920898438,66.05999755859375
2020-06-16,85.30194854736328,130.7635040283203,71.73065185546875,184.3855438232422,65.47533416748047
2020-06-17,85.18321228027344,132.0489959716797,72.03164672851562,185.02371215820312,66.11933135986328
2020-06-18,85.2171401977539,132.69900512695312,71.11820983886719,187.00506591796875,66.9306640625
2020-06-19,84.73015594482422,133.75050354003906,70.6480941772461,185.89059448242188,66.72666931152344
2020-06-22,86.9470443725586,135.6909942626953,71.93842315673828,191.05340576171875,66.28800201416016
2020-06-23,88.80290222167969,138.2205047607422,72.5989761352539,192.3297882080078,66.78533172607422
2020-06-24,87.2353286743164,136.72000122070312,71.04779815673828,188.4529266357422,64.0566635131836
2020-06-25,88.39344024658203,137.72900390625,71.46435546875,190.8343048095703,65.73200225830078
2020-06-26,85.67748260498047,134.64349365234375,67.56855010986328,187.0145568847656,63.982666015625
2020-06-29,87.65206909179688,134.0189971923828,69.28585815429688,189.0244140625,67.29000091552734
2020-06-30,88.38372802734375,137.9409942626953,70.3212890625,193.8538818359375,71.98733520507812
2020-07-01,88.21658325195312,143.93499755859375,71.50897216796875,194.98745727539065,74.64199829101562
2020-07-02,88.21658325195312,144.51499938964844,72.89402770996094,196.4734039306641,80.57733154296875
2020-07-06,90.5763931274414,152.8520050048828,74.36785888671875,200.7027282714844,91.43866729736328
2020-07-07,90.29532623291016,150.00599670410156,73.88533782958984,198.36898803710935,92.65733337402344
2020-07-08,92.39830017089844,154.0554962158203,74.56372833251953,202.7317047119141,91.05867004394533
2020-07-09,92.7956771850586,159.13150024414062,75.31056213378906,204.15098571777344,92.9520034790039
2020-07-10,92.95796966552734,160.0,76.31970977783203,203.5318298339844,102.97666931152344
2020-07-13,92.52914428710938,155.1999969482422,74.99170684814453,197.2449951171875,99.8040008544922
2020-07-14,94.06036376953124,154.1999969482422,75.41964721679688,198.4642333984375,101.12000274658205
2020-07-15,94.70726013183594,150.44349670410156,75.22228240966797,198.1689453125,103.06732940673828
2020-07-16,93.5418930053711,149.9949951171875,75.12509155273438,194.2444305419922,100.04266357421876
2020-07-17,93.35292053222656,148.09849548339844,75.22079467773438,193.25379943847656,100.05599975585938
2020-07-20,95.32022094726562,159.8419952392578,77.55104064941406,201.5600433349609,109.53333282470705
2020-07-21,94.004638671875,156.9145050048828,77.15827941894531,198.84527587890625,104.55733489990234
2020-07-22,94.26872253417967,154.99549865722656,77.60113525390625,201.7028961181641,106.15533447265624
2020-07-23,89.97795104980469,149.32749938964844,75.2158432006836,192.92990112304688,100.87133026123048
2020-07-24,89.75505065917969,150.44549560546875,74.79234313964844,191.74876403808597,94.46666717529295
2020-07-27,91.88226318359376,152.760498046875,75.84464263916016,194.17776489257807,102.63999938964844
2020-07-28,90.37287902832033,150.01649475097656,74.56621551513672,192.4346160888672,98.43267059326172
2020-07-29,92.1051788330078,151.67649841308594,75.55107116699219,194.3777618408203,99.94066619873048
2020-07-30,93.21965789794922,152.593994140625,76.28797912597656,194.2253875732422,99.16600036621094
2020-07-31,102.97869110107422,158.23399353027344,73.78764343261719,195.28271484375,95.38400268554688
2020-08-03,105.57349395751952,155.59449768066406,73.5302734375,206.26565551757807,99.0
2020-08-04,106.27854919433594,156.94149780273438,73.0611572265625,203.16986083984372,99.13333129882812
2020-08-05,106.6637725830078,160.25149536132812,73.34828186035156,202.8364715576172,99.00133514404295
2020-08-06,110.38519287109376,161.25,74.63066864013672,206.0846710205078,99.30533599853516
2020-08-07,107.87550354003906,158.3730010986328,74.30436706542969,202.39828491210935,96.84733581542967
2020-08-10,109.44342803955078,157.4080047607422,74.2275161743164,198.36898803710935,94.5713348388672
2020-08-11,106.18860626220705,154.0334930419922,73.42018127441406,193.7300567626953,91.6259994506836
2020-08-12,109.71772003173828,158.11199951171875,74.7442398071289,199.264404296875,103.65066528320312
2020-08-13,111.65945434570312,158.05099487304688,75.21087646484375,198.797607421875,108.06666564941406
2020-08-14,111.55995178222656,157.4010009765625,74.61482238769531,198.9881591796875,110.04733276367188
2020-08-17,111.2686767578125,159.12049865722656,75.1905517578125,200.3026428222656,122.3759994506836
2020-08-18,112.1958465576172,165.62449645996094,77.1513442993164,201.45526123046875,125.80599975585938
2020-08-19,112.3366241455078,163.0240020751953,76.59741973876953,200.2330474853516,125.23533630371094
2020-08-20,114.82933044433594,164.86849975585938,78.16645812988281,204.89276123046875,133.45533752441406
2020-08-21,120.74677276611328,164.23599243164062,78.13273620605469,203.40316772460935,136.6653289794922
2020-08-24,122.19093322753906,165.3730010986328,78.60780334472656,204.0429229736328,134.27999877929688
2020-08-25,121.1884994506836,167.32449340820312,79.63433074951172,206.6974334716797,134.8893280029297
2020-08-26,122.8365478515625,172.09249877929688,81.53263854980469,211.1661071777344,143.54466247558594
2020-08-27,121.36812591552734,170.0,80.75853729248047,216.3509979248047,149.25
2020-08-28,121.17151641845705,170.08999633789062,81.29954528808594,218.57579040527344,147.55999755859375
2020-08-31,125.28072357177734,172.54800415039062,80.80862426757812,215.34837341308597,166.10667419433594
2020-09-01,130.2709503173828,174.95599365234375,82.07563781738281,217.0098114013672,158.35000610351562
2020-09-02,127.57193756103516,176.57249450683594,85.16561126708984,221.19210815429688,149.1233367919922
2020-09-03,117.3584442138672,168.39999389648438,80.80762481689453,207.48995971679688,135.6666717529297
2020-09-04,117.43611145019533,164.7310028076172,78.41242218017578,204.57763671875,139.44000244140625
2020-09-08,109.53326416015624,157.49200439453125,75.55553436279297,193.51089477539065,110.06999969482422
2020-09-09,113.90213775634766,163.4304962158203,76.72735595703125,201.7512359619141,122.09333038330078
2020-09-10,110.18372344970705,158.7554931640625,75.67701721191406,196.09852600097656,123.77999877929688
2020-09-11,108.73714447021484,155.81100463867188,75.166748046875,194.8190155029297,124.23999786376952
2020-09-14,111.99923706054688,155.14849853515625,74.82308959960938,196.13671875,139.8733367919922
2020-09-15,112.17401885986328,157.80650329589844,76.1268081665039,199.3545684814453,149.9199981689453
2020-09-16,108.86334228515624,153.90499877929688,74.98475646972656,195.79298400878903,147.25332641601562
2020-09-17,107.12550354003906,150.43649291992188,73.74251556396484,193.74957275390625,141.14332580566406
2020-09-18,103.72745513916016,147.74549865722656,71.95974731445312,191.34332275390625,147.38333129882812
2020-09-21,106.8730697631836,148.02349853515625,70.92084503173828,193.3962860107422,149.79666137695312
2020-09-22,108.55266571044922,156.44949340820312,72.39266967773438,198.05599975585935,141.41000366210938
2020-09-23,103.99930572509766,149.9929962158203,69.89183807373047,191.53428649902344,126.7866668701172
2020-09-24,105.0672607421875,150.989501953125,70.55982971191406,194.0169219970703,129.26333618164062
2020-09-25,109.00897216796876,154.75650024414062,71.36319732666016,198.43795776367188,135.77999877929688
2020-09-28,111.61090850830078,158.70249938964844,72.33515167236328,199.9847869873047,140.39999389648438
2020-09-29,110.7662582397461,157.24400329589844,72.70013427734375,197.9031982421875,139.69000244140625
2020-09-30,112.4361343383789,157.43649291992188,72.67930603027344,200.83462524414065,143.00332641601562
2020-10-01,113.38760375976562,161.06300354003906,73.78517150878906,202.8684539794922,149.3866729736328
2020-10-02,109.72740936279295,156.25,72.18340301513672,196.8815460205078,138.3633270263672
2020-10-05,113.1060562133789,159.9600067138672,73.53375244140625,200.8823699951172,141.89332580566406
2020-10-06,109.8633270263672,154.9980010986328,71.9562759399414,196.61419677734372,137.9933319091797
2020-10-07,111.7274169921875,159.7845001220703,72.35894775390625,200.35720825195312,141.76666259765625
2020-10-08,111.62060546875,159.52749633789062,73.56349182128906,201.0733184814453,141.97332763671875
2020-10-09,113.56233978271484,164.33250427246094,74.90342712402344,206.06719970703125,144.6666717529297
2020-10-12,120.77589416503906,172.14649963378906,77.5882339477539,211.40484619140625,147.43333435058594
2020-10-13,117.57203674316406,172.18150329589844,77.71121215820312,212.7989501953125,148.88333129882812
2020-10-14,117.65941619873048,168.1855010986328,77.53119659423828,210.8892059326172,153.76666259765625
2020-10-15,117.19339752197266,166.9324951171875,77.13597869873047,209.74339294433597,149.6266632080078
2020-10-16,115.55261993408205,163.635498046875,77.74246215820312,209.74339294433597,146.55667114257812
2020-10-19,112.60118103027344,160.36050415039062,75.87042999267578,204.54901123046875,143.61000061035156
2020-10-20,114.08663940429688,160.85049438476562,76.91827392578125,204.9595489501953,140.64666748046875
2020-10-21,113.46527862548828,159.2469940185547,78.64945983886719,205.1028289794922,140.8800048828125
2020-10-22,112.37789916992188,158.82000732421875,79.67448425292969,205.1887359619141,141.92999267578125
2020-10-23,111.6885757446289,160.22000122070312,80.97969818115234,206.4682464599609,140.2100067138672
2020-10-26,111.6982879638672,160.3520050048828,78.56515502929688,200.59588623046875,140.0933380126953
2020-10-27,113.20311737060548,164.31649780273438,79.28868103027344,203.62277221679688,141.55999755859375
2020-10-28,107.96043395996094,158.13900756835938,74.92076873779297,193.5299530029297,135.33999633789062
2020-10-29,111.96041870117188,160.55050659179688,77.20590209960938,195.47784423828125,136.94332885742188
2020-10-30,105.68861389160156,151.8074951171875,80.14311981201172,193.3294677734375,129.34666442871094
2020-11-02,105.60122680664062,150.2239990234375,80.55026245117188,193.1957550048828,133.50332641601562
2020-11-03,107.22259521484376,152.42050170898438,81.60850524902344,197.11065673828125,141.3000030517578
2020-11-04,111.6011962890625,162.05799865722656,86.57695007324219,206.6210479736328,140.32666015625
2020-11-05,115.56234741210938,166.10000610351562,87.4026107788086,213.20950317382807,146.02999877929688
2020-11-06,115.43104553222656,165.56849670410156,87.26526641845703,213.6201171875,143.31666564941406
2020-11-09,113.12611389160156,157.18699645996094,87.34905242919922,208.53076171875,140.4199981689453
2020-11-10,112.78573608398438,151.75100708007812,86.17376708984375,201.48388671875,136.7866668701172
2020-11-11,116.20906066894533,156.8695068359375,86.64537811279297,206.7738037109375,139.0433349609375
2020-11-12,115.936767578125,155.51400756835938,86.42668914794922,205.71389770507807,137.25332641601562
2020-11-13,115.98538970947266,156.4405059814453,87.8866195678711,206.7356109619141,136.1666717529297
2020-11-16,116.9968490600586,156.55299377441406,87.97439575195312,207.42312622070312,136.02999877929688
2020-11-17,116.11180877685548,156.7830047607422,87.3609619140625,204.77816772460935,147.20333862304688
2020-11-18,114.78914642333984,155.2729949951172,86.31857299804688,202.07843017578125,162.2133331298828
2020-11-19,115.38243865966795,155.8509979248047,87.20772552490234,203.36129760742188,166.42333984375
2020-11-20,114.1181182861328,154.97000122070312,86.10731506347656,201.41783142089844,163.20333862304688
2020-11-23,110.72393035888672,154.91949462890625,85.66993713378906,201.1497802734375,173.9499969482422
2020-11-24,112.0077133178711,155.9029998779297,87.4720458984375,204.73985290527344,185.1266632080078
2020-11-25,112.84407043457033,159.2534942626953,87.48345184326172,204.74945068359372,191.3333282470703
2020-11-27,113.38871002197266,159.76699829101562,88.61856842041016,206.0514373779297,195.2533264160156
2020-11-30,115.78116607666016,158.40199279785156,87.00093078613281,204.94093322753903,189.1999969482422
2020-12-01,119.35037231445312,161.00399780273438,89.03215026855469,206.98968505859372,194.9199981689453
2020-12-02,119.70050811767578,160.17649841308594,90.5005111694336,206.18544006347656,189.60667419433597
2020-12-03,119.56433868408205,159.3365020751953,90.34529113769533,205.1036834716797,197.7933349609375
2020-12-04,118.8932876586914,158.12899780273438,90.44051361083984,205.2185211181641,199.67999267578125
2020-12-07,120.35208129882812,157.89999389648438,90.10677337646484,205.1515350341797,213.9199981689453
2020-12-08,120.96480560302734,158.864501953125,89.8240966796875,206.79820251464844,216.6266632080078
2020-12-09,118.4361801147461,155.2100067138672,88.1643295288086,202.7677001953125,201.4933319091797
2020-12-10,119.85610961914062,155.07449340820312,87.65800476074219,201.5423126220703,209.02333068847656
2020-12-11,119.04890441894533,155.8209991455078,88.01258850097656,204.16546630859372,203.3300018310547
2020-12-14,118.4361801147461,157.84849548339844,86.89480590820312,205.0653839111328,213.27667236328125
2020-12-15,124.36871337890624,158.25599670410156,87.33219909667969,204.9983673095703,211.0833282470703
2020-12-16,124.30062103271484,162.04800415039062,87.13928985595703,209.92872619628903,207.58999633789065
2020-12-17,125.1662139892578,161.8040008544922,86.31211853027344,210.0627899169922,218.63333129882807
2020-12-18,123.18220520019533,160.08250427246094,85.6034927368164,209.2681579589844,231.6666717529297
2020-12-21,124.70909118652344,160.3090057373047,86.01707458496094,213.09754943847656,216.6199951171875
2020-12-22,128.25888061523438,160.3260040283203,85.30594635009766,214.39002990722656,213.44667053222656
2020-12-23,127.36412048339844,159.2635040283203,85.70316314697266,211.5944976806641,215.32666015625
2020-12-24,128.3463897705078,158.63450622558594,85.99724578857422,213.25071716308597,220.58999633789065
2020-12-28,132.9368133544922,164.197998046875,87.97090911865234,215.36651611328125,221.22999572753903
2020-12-29,131.1667938232422,166.10000610351562,87.16755676269531,214.59104919433597,221.9966735839844
2020-12-30,130.04833984375,164.29249572753906,86.10087585449219,212.2263946533203,231.5933380126953
2020-12-31,129.046630859375,162.84649658203125,86.9136734008789,212.934814453125,235.22332763671875
2021-01-04,125.8567123413086,159.3314971923828,85.5990219116211,208.4065399169922,243.2566680908203
2021-01-05,127.41275024414062,160.92550659179688,86.28931427001953,208.60757446289065,245.0366668701172
2021-01-06,123.12384796142578,156.91900634765625,85.43785095214844,203.1985015869141,251.9933319091797
2021-01-07,127.32523345947266,158.10800170898438,87.98976135253906,208.9809417724609,272.0133361816406
2021-01-08,128.42422485351562,159.13499450683594,89.1546401977539,210.25421142578125,293.3399963378906
2021-01-11,125.43849182128906,155.7104949951172,87.09466552734375,208.215087890625,270.39666748046875
2021-01-12,125.26343536376952,156.04150390625,86.15939331054688,205.7642059326172,283.14666748046875
2021-01-13,127.29605865478516,158.29449462890625,86.64636993408203,207.11407470703125,284.8033447265625
2021-01-14,125.37044525146484,156.37350463867188,85.8365478515625,203.9356842041016,281.6666564941406
2021-01-15,123.64903259277344,155.21249389648438,85.67291259765625,203.5814666748047,275.3866577148437
2021-01-19,124.3200912475586,156.03799438476562,88.49211120605469,207.20985412597656,281.51666259765625
2021-01-20,128.40476989746094,163.16900634765625,93.2329330444336,214.7729339599609,283.4833374023437
2021-01-21,133.1118621826172,165.34950256347656,93.43526458740234,215.3760528564453,281.663330078125
2021-01-22,135.25148010253906,164.6114959716797,93.8523178100586,216.3142242431641,282.2133178710937
2021-01-25,138.99574279785156,164.6999969482422,93.93761444091795,219.7415771484375,293.6000061035156
2021-01-26,139.22915649414062,166.30650329589844,94.6155014038086,222.4221954345703,294.36334228515625
2021-01-27,138.1593475341797,161.62899780273438,90.20148468017578,222.9679107666016,288.0533447265625
2021-01-28,133.32583618164062,161.88099670410156,91.90044403076172,228.74072265625,278.4766540527344
2021-01-29,128.33668518066406,160.30999755859375,90.61903381347656,222.0679931640625,264.510009765625
2021-02-01,130.45681762695312,167.1439971923828,93.87760925292967,229.43003845214844,279.9366760253906
2021-02-02,131.28346252441406,169.0,95.16943359375,229.2960357666016,290.92999267578125
2021-02-03,130.26235961914062,165.62649536132812,102.10015106201172,232.6371612548828,284.89666748046875
2021-02-04,133.6175537109375,166.5500030517578,101.8397979736328,231.68939208984372,283.3299865722656
2021-02-05,133.20361328125,167.6074981689453,103.58536529541016,231.87132263183597,284.07666015625
2021-02-08,133.34971618652344,166.14700317382812,103.37164306640624,232.12974548339844,287.8066711425781
2021-02-09,132.47312927246094,165.25,102.91887664794922,233.37437438964844,283.1533203125
2021-02-10,131.86929321289062,164.32899475097656,103.46883392333984,232.46487426757807,268.2733459472656
2021-02-11,131.6160125732422,163.10650634765625,103.5813980102539,234.06362915039065,270.5533447265625
2021-02-12,131.8497772216797,163.885498046875,103.892822265625,234.5423126220703,272.0400085449219
2021-02-16,129.72645568847656,163.44749450683594,104.66990661621094,233.3073272705078,265.4066772460937
2021-02-17,127.43758392333984,165.4320068359375,105.06266784667967,234.3244171142578,266.04998779296875
2021-02-18,126.33698272705078,166.4114990234375,104.42741394042967,233.93101501464844,262.4599914550781
2021-02-19,126.49281311035156,162.4949951171875,103.5843734741211,231.2250518798828,260.4333190917969
2021-02-22,122.72344970703124,159.03700256347656,101.87104034423828,225.0263519287109,238.1666717529297
2021-02-23,122.58707427978516,159.72500610351562,102.16162872314452,223.8364715576172,232.94667053222656
2021-02-24,122.09033966064452,157.97650146484375,103.33642578125,225.06472778320312,247.33999633789065
2021-02-25,117.8437271118164,152.85800170898438,99.97122955322266,219.7295379638672,227.4066619873047
2021-02-26,118.10669708251952,154.64649963378906,100.2667999267578,222.98248291015625,225.1666717529297
2021-03-01,124.46688842773438,157.3070068359375,102.63472747802734,227.3580017089844,239.47666931152344
2021-03-02,121.86631774902344,154.72650146484375,102.37785339355467,224.4122009277344,228.81333923339844
2021-03-03,118.88591003417967,150.25,99.74609375,218.35736083984372,217.73333740234372
2021-03-04,117.0060806274414,148.8784942626953,100.86287689208984,217.56097412109372,207.14666748046875
2021-03-05,118.26253509521484,150.0229949951172,103.99398803710938,222.2340087890625,199.3166656494141
2021-03-08,113.3341293334961,147.59750366210938,99.5522003173828,218.1942138671875,187.6666717529297
2021-03-09,117.9411163330078,153.1425018310547,101.18173217773438,224.32583618164065,224.52667236328125
2021-03-10,116.86000061035156,152.8820037841797,100.9749526977539,223.02084350585935,222.6866607666016
